Timestamp,ALIEN_DEAD_CITY,ALIEN_DEAD_CITY_BETA,ASIA,ASIA_4V4,ASIA_CLAN,AS_BATTLE_ROYALE,AS_DEAD_CITY,AUSTRALIA,AUSTRALIA_CLAN,DEAD_CITY,EUROPE,EUROPE_CLAN,EU_4V4,EU_BATTLE_ROYALE,EU_DEAD_CITY,INDIA,INDIA_CLAN,JAPAN,JAPAN_CLAN,NA_BATTLE_ROYALE,NA_DUO_BETA,RUSSIA,USA,USA_4V4,USA_BETA,USA_CLAN,USA_WEST,USA_WEST_CLAN,ZOMBIE_DEAD_CITY_BETA_01
1745533800,0,0,0,1,0,5,2,5,0,8,11,0,0,2,1,0,0,7,0,12,0,0,38,2,5,0,10,0,0
1745535600,0,0,6,3,0,2,2,0,0,10,13,0,0,3,0,0,0,7,0,20,0,0,37,4,5,0,11,0,0
1745537400,0,0,5,2,0,3,0,5,0,4,0,0,0,2,0,0,0,6,0,23,0,0,41,4,5,0,11,0,0
1745539200,0,0,5,0,0,3,0,7,0,11,5,0,0,0,0,5,0,7,0,12,0,0,46,3,5,0,11,0,0
1745541000,0,0,8,1,0,1,1,6,0,3,6,0,0,0,0,0,0,5,0,6,0,0,34,2,5,0,17,0,0
1745542800,0,0,6,0,0,8,3,6,0,6,0,0,0,0,0,0,0,7,0,6,0,0,36,2,5,0,19,0,0
1745544600,0,0,9,1,0,5,2,5,0,3,0,0,0,1,0,0,0,0,0,11,0,0,37,3,5,0,10,0,0
1745546400,0,0,14,1,0,3,4,6,0,2,0,0,0,1,0,0,0,5,0,16,0,0,26,9,5,0,11,0,0
1745548200,0,0,11,3,0,3,4,6,0,8,5,0,0,0,0,0,0,6,0,15,0,0,22,0,5,0,23,0,0
1745550000,0,0,12,3,0,8,2,8,0,2,0,0,0,0,0,0,0,5,0,3,0,0,18,1,5,0,20,0,0
1745551800,0,0,12,2,0,8,3,10,0,2,0,0,0,0,0,5,0,6,0,8,0,0,17,1,5,0,11,0,0
1745553600,0,0,15,3,0,20,5,12,0,2,5,0,0,0,1,5,0,5,0,8,0,0,16,1,5,0,20,0,0
1745555400,0,0,25,2,0,10,3,10,0,1,7,0,0,4,1,5,0,9,0,5,0,5,15,1,5,0,23,0,0
1745557200,0,0,10,3,0,11,5,10,0,0,7,0,1,3,0,7,0,7,0,4,0,0,6,1,5,0,27,0,0
1745559000,0,0,11,1,0,13,6,11,0,0,7,0,3,2,1,8,0,8,0,0,0,0,5,0,5,0,24,0,0
1745560800,0,0,21,6,0,13,7,7,0,0,10,0,5,7,2,6,0,6,0,0,0,7,5,0,5,0,12,0,0
1745562600,0,0,21,0,0,11,2,7,0,1,23,0,5,3,2,8,0,12,0,0,0,0,5,1,5,0,7,0,0
1745564400,0,0,24,0,0,13,3,8,0,0,22,0,6,9,2,8,0,11,0,0,0,6,0,0,5,0,9,0,0
1745566200,0,0,26,5,0,18,6,8,0,0,17,0,1,13,2,10,0,10,0,3,0,5,5,0,5,0,12,0,0
1745568000,0,0,26,5,0,24,5,5,0,0,16,0,4,11,0,12,0,13,0,2,0,0,0,0,5,0,8,0,0
1745569800,0,0,16,5,0,24,10,9,0,0,21,0,4,3,1,8,0,13,0,0,0,6,8,0,5,0,14,0,0
1745571600,0,0,32,5,0,23,7,7,0,1,20,0,2,9,1,10,0,16,0,0,0,7,0,0,5,0,18,0,0
1745573400,0,0,29,6,0,17,11,6,0,0,23,0,0,7,4,7,0,26,0,1,0,6,5,0,5,0,30,0,0
1745575200,0,0,28,5,0,25,9,6,0,0,26,0,1,13,6,6,0,11,0,2,0,8,0,0,5,0,38,0,0
1745577000,0,0,32,6,0,16,8,6,0,0,33,0,3,16,5,6,0,14,0,0,0,8,5,0,5,0,37,0,0
1745578800,0,0,26,5,0,31,6,8,0,0,32,0,2,10,4,9,0,14,0,1,0,7,0,1,5,0,33,0,0
1745580600,0,0,42,7,0,17,9,6,0,2,27,0,2,13,5,7,0,10,0,1,0,5,15,0,5,0,31,0,0
1745582400,0,0,29,2,0,23,11,5,0,3,31,0,1,11,4,7,0,10,0,0,0,5,9,0,5,0,35,0,0
1745584200,0,0,33,5,0,17,13,0,0,2,45,0,2,14,1,8,0,14,0,3,0,10,20,3,5,0,35,0,0
1745586000,0,0,21,6,0,14,8,5,0,4,47,0,6,13,2,9,0,19,0,3,0,7,15,3,5,0,24,0,0
1745587800,0,0,21,6,0,18,8,0,0,6,41,0,3,13,6,6,0,6,0,4,0,6,15,2,5,0,38,0,0
1745589600,0,0,21,4,0,11,8,0,0,5,44,0,6,19,8,7,0,11,0,9,0,5,22,1,5,0,30,0,0
1745591400,0,0,25,4,0,12,7,5,0,10,36,0,6,19,10,5,0,8,0,10,0,6,26,2,5,0,22,0,0
1745593200,0,0,21,4,0,7,5,6,0,10,45,0,4,15,5,6,0,7,0,17,0,6,25,6,5,0,24,0,0
1745595000,0,0,25,3,0,13,3,0,0,13,50,0,2,14,5,7,0,7,0,11,0,9,27,1,5,0,8,0,0
1745596800,0,0,16,1,0,3,0,5,0,13,48,0,2,11,3,0,0,7,0,13,0,7,23,7,5,0,9,0,0
1745598600,0,0,12,0,0,3,2,5,0,14,49,0,1,14,5,6,0,5,0,20,0,9,27,10,5,0,12,0,0
1745600400,0,0,10,2,0,3,3,0,0,9,47,0,3,10,6,6,0,0,0,9,0,7,27,2,5,0,19,0,0
1745602200,0,0,12,2,0,7,3,0,0,7,42,0,2,7,4,0,0,5,0,21,0,5,27,4,5,0,10,0,0
1745604000,0,0,9,1,0,5,2,0,0,6,34,0,3,10,5,5,0,0,0,16,0,5,31,4,5,0,11,0,0
1745605800,0,0,7,2,0,6,1,0,0,6,32,0,2,12,5,5,0,0,0,15,0,6,30,6,5,0,16,0,0
1745607600,0,0,8,0,0,7,1,0,0,4,27,0,3,9,6,5,0,0,0,16,0,5,30,5,5,0,15,0,0
1745609400,0,0,6,0,0,5,1,5,0,4,24,0,2,6,6,5,0,0,0,24,0,9,37,3,5,0,10,0,0
1745611200,0,0,8,0,0,4,4,0,0,8,22,0,2,3,5,6,0,0,0,27,0,6,40,7,5,0,9,0,0
1745613000,0,0,7,0,0,1,0,5,0,8,23,0,0,6,1,0,0,0,0,27,0,0,47,8,5,0,11,0,0
1745614800,0,0,6,0,0,2,0,0,0,5,23,0,0,3,2,0,0,6,0,28,0,0,39,11,5,0,11,0,0
1745616600,0,0,5,1,0,4,1,6,0,4,17,0,1,6,2,5,0,7,0,20,0,0,40,6,5,0,9,0,0
1745618400,0,0,5,0,0,3,1,6,0,5,9,0,1,2,2,0,0,9,0,18,0,0,37,4,5,0,11,0,0
1745620200,0,0,6,1,0,2,3,6,0,7,9,0,0,2,2,6,0,6,0,21,0,0,31,7,5,0,14,0,0
1745622000,0,0,7,2,0,7,1,5,0,8,7,0,0,0,0,6,0,9,0,25,0,0,27,2,5,0,25,0,0
1745623800,0,0,6,3,0,5,0,6,0,7,6,0,0,0,2,0,0,8,0,20,0,0,39,7,5,0,23,0,0
1745625600,0,0,7,2,0,6,2,6,0,7,6,0,0,0,1,5,0,9,0,13,0,0,43,2,5,0,10,0,0
1745627400,0,0,9,6,0,10,8,5,0,6,0,0,0,0,1,6,0,7,0,7,0,0,32,5,5,0,42,0,0
1745629200,0,0,9,5,0,13,7,6,0,3,0,0,0,1,0,5,0,11,0,7,0,0,29,0,5,0,43,0,0
1745631000,0,0,10,7,0,12,8,6,0,5,0,0,0,1,0,0,0,11,0,14,0,0,28,6,5,0,41,0,0
1745632800,0,0,13,4,0,14,9,7,0,3,6,0,0,1,0,0,0,11,0,17,0,0,20,4,5,0,36,0,0
1745634600,0,0,16,4,0,11,9,9,0,2,0,0,1,1,0,6,0,10,0,10,0,0,25,1,5,0,56,0,0
1745636400,0,0,22,5,0,14,10,11,0,7,5,0,5,1,0,0,0,11,0,10,0,0,26,4,5,0,42,0,0
1745638200,0,0,21,8,0,34,10,8,0,4,0,0,0,1,0,5,0,10,0,3,0,0,11,3,5,0,52,0,0
1745640000,0,0,22,7,0,16,10,12,0,4,6,0,0,1,0,0,0,11,0,7,0,0,12,3,5,0,52,0,0
1745641800,0,0,15,1,0,31,13,7,0,1,6,0,0,2,0,6,0,12,0,5,0,5,18,4,5,0,47,0,0
1745643600,0,0,15,10,0,26,8,6,0,1,8,0,0,0,0,8,0,12,0,2,0,0,16,1,5,0,52,0,0
1745645400,0,0,20,13,0,21,11,7,0,0,12,0,0,1,1,6,0,12,0,7,0,5,15,2,5,0,54,0,0
1745647200,0,0,25,7,0,19,11,9,0,1,11,0,1,4,5,6,0,10,0,9,0,0,11,0,5,0,51,0,0
1745649000,0,0,20,6,0,17,10,8,0,0,15,0,1,6,3,6,0,20,0,9,0,0,5,0,5,0,51,0,0
1745650800,0,0,22,9,0,17,10,6,0,1,18,0,0,9,5,7,0,16,0,6,0,7,0,0,5,0,41,0,0
1745652600,0,0,21,9,0,20,15,8,0,0,24,0,1,14,6,0,0,17,0,1,0,8,5,0,5,0,55,0,0
1745654400,0,0,32,6,0,26,8,6,0,0,21,0,3,11,4,0,0,12,0,0,0,7,7,1,5,0,47,0,0
1745656200,0,0,32,5,0,21,16,7,0,1,27,0,4,12,7,0,0,21,0,2,0,9,5,1,5,0,47,0,0
1745658000,0,0,21,11,0,25,13,6,0,0,26,0,3,7,2,11,0,21,0,1,1,7,6,0,5,0,43,0,0
1745659800,0,0,20,14,0,25,15,6,0,0,22,0,3,8,6,6,0,21,0,2,0,5,6,0,5,0,35,0,0
1745661600,0,0,25,9,0,21,12,9,0,0,39,0,2,11,3,7,0,18,0,0,0,5,5,1,5,0,29,0,0
1745663400,0,0,20,6,0,25,8,7,0,0,41,0,4,9,7,6,0,7,0,2,0,0,0,0,5,0,37,0,0
1745665200,0,0,20,8,0,17,4,6,0,0,31,0,5,10,5,8,0,11,0,2,0,6,6,0,5,0,40,0,0
1745667000,0,0,24,7,0,23,7,6,0,1,31,0,4,14,2,9,0,12,0,3,0,7,11,0,5,0,38,0,0
1745668800,0,0,22,7,0,15,11,0,0,3,37,0,2,10,6,11,0,10,0,2,0,5,9,0,5,0,39,0,0
1745670600,0,0,19,7,0,25,9,6,0,1,40,0,1,5,3,11,0,9,0,1,0,7,10,1,5,0,30,0,0
1745672400,0,0,22,6,0,29,10,6,0,0,36,0,3,14,7,6,0,11,0,3,0,9,10,3,5,0,31,0,0
1745674200,0,0,21,10,0,19,4,6,0,5,38,0,3,9,13,8,0,8,0,10,0,8,18,2,5,0,17,0,0
1745676000,0,0,22,3,0,17,3,0,0,3,33,0,4,13,9,12,0,7,0,6,0,7,17,3,5,0,17,0,0
1745677800,0,0,21,6,0,19,4,0,0,3,37,0,1,19,3,9,0,8,0,10,0,8,22,2,5,0,9,0,0
1745679600,0,0,25,2,0,10,6,0,0,3,33,0,1,16,5,8,0,10,0,5,0,12,31,2,5,0,5,0,0
1745681400,0,0,25,5,0,15,3,0,0,10,34,0,1,15,4,11,0,6,0,6,0,7,32,1,5,0,9,0,0
1745683200,0,0,17,4,0,9,3,0,0,11,36,0,2,11,5,7,0,6,0,11,0,7,35,2,5,0,10,0,0
1745685000,0,0,12,4,0,2,2,0,0,13,31,0,6,14,6,5,0,5,0,11,0,6,30,3,5,0,12,0,0
1745686800,0,0,10,2,0,8,2,0,0,4,40,0,2,16,6,9,0,0,0,7,0,7,20,2,5,0,16,0,0
1745688600,0,0,9,2,0,4,2,0,0,4,40,0,4,10,3,5,0,7,0,7,0,8,31,1,5,0,9,0,0
1745690400,0,0,10,2,0,4,2,0,0,6,38,0,3,21,2,6,0,0,0,14,0,0,23,2,5,0,10,0,0
1745692200,0,0,7,3,0,6,0,0,0,6,45,0,2,21,2,0,0,0,0,13,0,5,20,5,5,0,12,0,0
1745694000,0,0,11,1,0,2,1,5,0,5,25,0,2,14,6,0,0,0,0,17,0,8,23,5,5,0,11,0,0
1745695800,0,0,9,0,0,2,0,0,0,7,24,0,3,11,3,0,0,0,0,24,0,5,32,5,5,0,11,0,0
1745697600,0,0,0,1,0,0,0,0,0,7,28,0,1,4,1,5,0,5,0,20,0,6,37,3,5,0,17,0,0
1745699400,0,0,7,0,0,1,0,0,0,9,20,0,1,6,0,5,0,6,0,17,0,5,38,7,5,0,18,0,0
1745701200,0,0,0,0,0,3,0,0,0,6,17,0,0,3,3,5,0,5,0,9,0,0,32,7,5,0,12,0,0
1745703000,0,0,6,0,0,3,1,0,0,5,14,0,1,2,0,0,0,5,0,13,0,0,26,4,5,0,18,0,0
1745704800,0,0,7,0,0,2,0,5,0,7,10,0,0,4,1,5,0,6,0,15,0,5,33,7,5,0,11,0,0
1745706600,0,0,6,1,0,2,0,5,0,4,8,0,3,0,1,5,0,11,0,29,0,0,29,7,5,0,15,0,0
1745708400,0,0,6,1,0,3,1,0,0,5,10,0,0,0,0,0,0,7,0,11,0,0,33,9,5,0,10,0,0
1745710200,0,0,7,0,0,3,2,6,0,10,7,0,0,1,1,0,0,10,0,9,0,0,35,7,5,0,12,0,0
1745712000,0,0,8,2,0,3,1,8,0,8,9,0,2,0,2,0,0,12,0,12,0,5,33,9,5,0,9,0,0
1745713800,0,0,12,0,0,9,3,7,0,3,9,0,0,1,0,0,0,10,0,7,0,0,33,3,5,0,10,0,0
1745715600,0,0,11,2,0,7,6,5,0,8,0,0,0,1,0,0,0,10,0,10,0,0,29,5,5,0,8,0,0
1745717400,0,0,18,1,0,11,5,8,0,3,0,0,0,0,0,0,0,12,0,9,0,0,36,3,5,0,15,0,0
1745719200,0,0,13,2,0,14,8,5,0,5,5,0,0,0,0,0,0,10,0,5,0,0,28,0,5,0,10,0,0
1745721000,0,0,22,5,0,14,13,5,0,3,5,0,1,0,1,0,0,14,0,15,0,0,36,7,5,0,10,0,0
1745722800,0,0,14,1,0,27,7,5,0,2,5,0,1,1,0,0,0,10,0,13,0,0,25,2,5,0,22,0,0
1745724600,0,0,23,4,0,19,3,7,0,6,5,0,0,3,0,5,0,13,0,7,0,0,19,5,5,0,28,0,0
1745726400,0,0,28,8,0,23,8,9,0,4,0,0,0,1,3,0,0,9,0,11,0,0,16,2,5,0,25,0,0
1745728200,0,0,23,3,0,20,7,10,0,1,6,0,2,1,3,0,0,14,0,5,0,0,8,2,5,0,19,0,0
1745730000,0,0,25,7,0,14,8,10,0,2,0,0,0,3,3,5,0,10,0,8,0,0,9,1,5,0,18,0,0
1745731800,0,0,24,10,0,29,6,11,0,1,5,0,0,2,3,6,0,10,0,8,0,5,7,3,5,0,12,0,0
1745733600,0,0,28,8,0,20,13,11,0,1,10,0,2,0,0,0,0,11,0,3,0,5,7,0,5,0,19,0,0
1745735400,0,0,27,8,0,18,9,8,0,2,11,0,1,2,1,7,0,10,0,2,0,6,6,0,5,0,10,0,0
1745737200,0,0,31,9,0,24,7,10,0,0,10,0,4,6,1,6,0,10,0,2,0,6,5,0,5,0,12,0,0
1745739000,0,0,37,11,0,21,8,11,0,0,11,0,1,4,6,8,0,12,0,1,0,6,5,0,5,0,14,0,0
1745740800,0,0,29,6,0,30,8,8,0,0,23,0,0,6,3,12,0,18,0,2,0,7,5,1,5,0,10,0,0
1745742600,0,0,26,6,0,31,9,10,0,0,26,0,1,5,2,9,0,17,0,1,0,5,6,0,5,0,16,0,0
1745744400,0,0,29,6,0,16,8,10,0,0,34,0,2,9,1,7,0,20,0,0,0,6,6,0,5,0,24,0,0
1745746200,0,0,23,1,0,14,10,12,0,0,29,0,1,3,1,12,0,17,0,0,0,8,5,0,5,0,18,0,0
1745748000,0,0,26,2,0,26,10,11,0,1,33,0,5,15,5,11,0,17,0,0,0,8,5,0,5,0,25,0,0
1745749800,0,0,20,3,0,15,10,6,0,0,30,0,7,19,6,8,0,21,0,0,0,7,5,0,5,0,27,0,0
1745751600,0,0,18,5,0,15,6,0,0,0,31,0,3,14,12,9,0,15,0,0,0,9,5,0,5,0,23,0,0
1745753400,0,0,20,5,0,13,8,0,0,0,28,0,2,7,8,7,0,12,0,0,0,6,7,0,5,0,32,0,0
1745755200,0,0,37,4,0,14,8,0,0,3,43,0,3,16,7,6,0,10,0,3,0,8,17,2,5,0,31,0,0
1745757000,0,0,30,13,0,13,4,5,0,5,37,0,0,16,7,8,0,10,0,5,0,0,13,1,5,0,24,0,0
1745758800,0,0,24,6,0,21,5,0,0,3,35,0,1,14,4,0,0,6,0,7,0,5,22,2,5,0,24,0,0
1745760600,0,0,23,4,0,12,6,0,0,1,36,0,5,20,6,8,0,12,0,6,0,0,25,1,5,0,12,0,0
1745762400,0,0,17,5,0,13,1,0,0,0,40,0,3,11,5,8,0,8,0,10,0,5,22,1,5,0,11,0,0
1745764200,0,0,12,1,0,14,5,0,0,1,42,0,3,9,6,5,0,6,0,8,0,7,21,0,5,0,11,0,0
1745766000,0,0,18,1,0,4,5,0,0,2,35,0,5,17,7,9,0,0,0,1,0,5,20,0,5,0,12,0,0
1745767800,0,0,11,1,0,4,2,5,0,3,39,0,2,15,6,10,0,5,0,8,0,5,21,1,5,0,9,0,0
1745769600,0,0,19,1,0,6,1,0,0,3,40,0,6,20,8,5,0,8,0,6,0,5,22,0,5,0,10,0,0
1745771400,0,0,10,5,0,6,2,0,0,4,36,0,1,22,8,6,0,5,0,6,0,7,25,1,5,0,8,0,0
1745773200,0,0,11,0,0,1,4,0,0,8,33,0,3,21,3,0,0,6,0,4,0,6,28,4,5,0,8,0,0
1745775000,0,0,8,0,0,8,1,0,0,4,38,0,3,17,2,0,0,0,0,10,0,7,26,7,5,0,9,0,0
1745776800,0,0,9,0,0,6,2,5,0,7,34,0,2,16,4,0,0,5,0,8,0,7,29,3,5,0,10,0,0
1745778600,0,0,7,1,0,3,0,0,0,1,32,0,2,15,1,0,0,0,0,12,0,6,35,3,5,0,10,0,0
1745780400,0,0,9,1,0,1,0,5,0,4,30,0,2,13,4,0,0,0,0,14,0,8,35,4,5,0,5,0,0
1745782200,0,0,6,0,0,0,0,0,0,1,22,0,1,8,2,0,0,5,0,10,0,7,29,6,5,0,10,0,0
1745784000,0,0,5,0,0,2,0,0,0,8,17,0,1,2,0,0,0,5,0,16,0,5,38,0,5,0,9,0,0
1745785800,0,0,5,1,0,2,1,5,0,9,14,0,2,6,2,0,0,0,0,20,0,5,37,5,5,0,6,0,0
1745787600,0,0,5,0,0,1,1,5,0,4,21,0,0,2,0,5,0,0,0,20,0,0,35,2,5,0,10,0,0
1745789400,0,0,0,0,0,0,0,6,0,7,14,0,0,1,3,0,0,5,0,20,0,5,35,1,5,0,9,0,0
1745791200,0,0,6,1,0,2,1,6,0,5,8,0,0,2,1,0,0,6,0,13,0,0,38,5,5,0,10,0,0
1745793000,0,0,0,0,0,1,1,5,0,8,7,0,0,1,0,0,0,7,0,11,0,0,28,5,5,0,9,0,0
1745794800,0,0,6,1,0,2,0,7,0,5,8,0,1,0,0,0,0,6,0,11,0,0,32,4,5,0,5,0,0
1745796600,0,0,5,0,0,5,1,0,0,9,8,0,0,0,0,0,0,5,0,8,0,0,42,3,5,0,10,0,0
1745798400,0,0,0,0,0,1,1,11,0,4,8,0,0,1,0,0,0,5,0,12,0,5,34,2,5,0,14,0,0
1745800200,0,0,6,1,0,7,1,7,0,2,7,0,0,0,1,0,0,5,0,12,0,0,28,3,5,0,18,0,0
1745802000,0,0,9,1,0,9,1,7,0,9,5,0,0,0,0,0,0,7,0,15,0,6,33,3,5,0,13,0,0
1745803800,0,0,9,1,0,9,0,11,0,3,0,0,0,0,0,0,0,5,0,10,0,5,33,4,5,0,24,0,0
1745805600,0,0,11,1,0,14,1,7,0,2,0,0,2,0,0,0,0,5,0,15,0,0,31,3,5,0,15,0,0
1745807400,0,0,7,2,0,15,2,8,0,1,5,0,0,1,0,5,0,5,0,12,0,0,14,3,5,0,16,0,0
1745809200,0,0,10,0,0,13,3,7,0,3,0,0,0,1,0,5,0,0,0,5,0,5,16,1,5,0,19,0,0
1745811000,0,0,10,1,0,21,3,6,0,1,5,0,0,0,0,6,0,5,0,10,0,6,9,0,5,0,19,0,0
1745812800,0,0,10,1,0,12,4,6,0,1,5,0,0,2,0,0,0,7,0,2,0,0,15,0,5,0,12,0,0
1745814600,0,0,12,1,0,11,3,7,0,0,5,0,0,1,0,8,0,5,0,6,0,0,9,2,5,0,12,0,0
1745816400,0,0,12,1,0,7,5,9,0,0,0,0,0,0,4,6,0,8,0,6,0,0,8,1,5,0,22,0,0
1745818200,0,0,11,5,0,12,1,9,0,0,8,0,1,1,0,6,0,10,0,4,0,5,6,1,5,0,22,0,0
1745820000,0,0,18,0,0,18,6,9,0,1,9,0,1,2,0,7,0,9,0,0,0,6,0,0,5,0,12,0,0
1745821800,0,0,20,5,0,10,4,10,0,1,9,0,0,2,1,10,0,11,0,1,0,6,7,0,5,0,20,0,0
1745823600,0,0,11,5,0,29,5,9,0,0,15,0,1,7,4,10,0,13,0,0,0,9,5,0,5,0,19,0,0
1745825400,0,0,11,4,0,23,11,5,0,0,23,0,1,8,2,10,0,21,0,2,0,6,0,0,5,0,14,0,0
1745827200,0,0,21,4,0,20,9,6,0,0,11,0,2,5,5,6,0,27,0,0,0,8,0,0,5,0,12,0,0
1745829000,0,0,22,7,0,20,10,8,0,0,21,0,0,9,3,7,0,20,0,1,0,5,0,0,5,0,18,0,0
1745830800,0,0,23,7,0,25,5,8,0,0,22,0,2,6,6,11,0,17,0,2,0,5,5,0,5,0,18,0,0
1745832600,0,0,23,11,0,28,11,8,0,0,25,0,1,13,2,12,0,12,0,0,0,6,5,0,5,0,24,0,0
1745834400,0,0,18,8,0,16,8,5,0,0,11,0,4,11,2,7,0,15,0,0,0,10,8,0,5,0,25,0,0
1745836200,0,0,26,4,0,19,7,6,0,0,13,0,1,11,4,7,0,11,0,2,0,5,7,0,5,0,27,0,0
1745838000,0,0,28,4,0,17,10,0,0,0,9,0,2,14,5,6,0,17,0,0,0,8,5,1,5,0,20,0,0
1745839800,0,0,23,2,0,23,12,5,0,0,25,0,1,9,7,5,0,17,0,1,0,5,12,0,5,0,25,0,0
1745841600,0,0,27,5,0,16,6,7,0,3,26,0,1,12,3,9,0,17,0,3,0,0,12,0,5,0,25,0,0
1745843400,0,0,24,4,0,11,6,0,0,3,36,0,4,9,3,9,0,10,0,6,0,9,21,1,5,0,26,0,0
1745845200,0,0,27,5,0,11,8,5,0,2,36,0,1,16,5,7,0,12,0,6,0,5,17,3,5,0,24,0,0
1745847000,0,0,18,6,0,11,3,0,0,2,34,0,3,21,6,7,0,11,0,1,0,7,26,2,5,0,18,0,0
1745848800,0,0,27,2,0,12,5,5,0,3,36,0,0,14,7,6,0,6,0,9,0,8,19,5,5,0,16,0,0
1745850600,0,0,21,0,0,12,4,0,0,7,35,0,2,6,6,10,0,9,0,6,0,6,19,5,5,0,13,0,0
1745852400,0,0,23,2,0,8,2,0,0,6,29,0,2,13,5,8,0,6,0,8,0,9,22,10,5,0,10,0,0
1745854200,0,0,12,3,0,2,0,0,0,4,36,0,2,17,6,8,0,6,0,10,0,8,22,4,5,0,10,0,0
1745856000,0,0,12,0,0,7,4,0,0,10,41,0,3,11,7,7,0,5,0,12,0,8,24,4,5,0,17,0,0
1745857800,0,0,11,1,0,6,3,0,0,4,48,0,1,18,8,6,0,5,0,23,0,9,27,4,5,0,12,0,0
1745859600,0,0,9,1,0,6,1,0,0,5,32,0,2,12,3,6,0,0,0,17,0,6,24,1,5,0,8,0,0
1745861400,0,0,8,0,0,3,1,0,0,6,41,0,8,14,4,5,0,0,0,11,0,9,30,0,5,0,11,0,0
1745863200,0,0,12,0,0,2,2,0,0,6,44,0,1,10,4,0,0,0,0,20,0,10,29,3,5,0,9,0,0
1745865000,0,0,9,0,0,2,1,0,0,6,34,0,3,9,2,6,0,0,0,13,0,7,34,2,5,0,10,0,0
1745866800,0,0,7,1,0,1,0,0,0,5,23,0,2,7,2,0,0,5,0,15,0,9,34,5,5,0,12,0,0
1745868600,0,0,6,0,0,1,0,0,0,3,35,0,1,4,1,0,0,5,0,18,0,5,36,3,5,0,5,0,0
1745870400,0,0,6,1,0,1,1,0,0,10,17,0,0,6,4,5,0,5,0,19,0,5,35,2,5,0,6,0,0
1745872200,0,0,8,0,0,3,0,6,0,6,12,0,4,2,1,0,0,0,0,18,0,0,39,2,5,0,9,0,0
1745874000,0,0,7,0,0,1,1,0,0,13,10,0,0,4,1,0,0,0,0,13,0,0,47,6,5,0,12,0,0
1745875800,0,0,5,0,0,2,0,9,0,6,9,0,0,2,0,0,0,5,0,15,0,5,40,5,5,0,10,0,0
1745877600,0,0,7,0,0,5,0,7,0,5,9,0,1,2,1,0,0,5,0,21,0,0,39,5,5,0,11,0,0
1745879400,0,0,6,0,0,4,0,8,0,7,6,0,0,0,0,0,0,6,0,23,0,0,33,4,5,0,10,0,0
1745881200,0,0,9,0,0,3,1,6,0,6,6,0,5,1,0,0,0,9,0,19,0,0,31,4,5,0,9,0,0
1745883000,0,0,6,3,0,4,2,9,0,4,11,0,0,0,0,5,0,11,0,8,0,0,34,7,5,0,14,0,0
1745884800,0,0,5,0,0,8,2,6,0,5,6,0,0,1,0,0,0,12,0,18,0,0,32,5,5,0,17,0,0
1745886600,0,0,5,1,0,9,2,7,0,5,5,0,1,0,0,0,0,20,0,13,0,0,28,7,5,0,18,0,0
1745888400,0,0,6,1,0,10,0,5,0,7,5,0,1,0,0,5,0,12,0,9,0,0,30,4,5,0,8,0,0
1745890200,0,0,7,1,0,15,6,12,0,4,5,0,0,0,0,5,0,12,0,19,0,0,28,5,5,0,12,0,0
1745892000,0,0,10,1,0,11,2,10,0,5,0,0,0,0,1,5,0,10,0,12,0,0,40,3,5,0,19,0,0
1745893800,0,0,12,1,0,7,4,11,0,3,0,0,0,0,0,5,0,12,0,7,0,0,28,1,5,0,11,0,0
1745895600,0,0,10,2,0,13,2,7,0,2,0,0,0,0,0,0,0,12,0,5,0,0,21,1,5,0,24,0,0
1745897400,0,0,9,10,0,19,3,12,0,3,5,0,2,1,0,0,0,8,0,2,0,5,16,1,5,0,10,0,0
1745899200,0,0,15,2,0,15,4,8,0,2,0,0,0,0,0,5,0,12,0,2,0,5,10,0,5,0,20,0,0
1745901000,0,0,18,2,0,19,6,0,0,1,6,0,0,1,0,9,0,10,0,3,0,0,11,0,5,0,27,0,0
1745902800,0,0,19,2,0,17,5,10,0,2,8,0,0,4,0,0,0,17,0,6,0,0,10,0,5,0,25,0,0
1745904600,0,0,24,3,0,10,7,8,0,3,6,0,0,0,0,9,0,24,0,2,0,0,7,2,5,0,24,0,0
1745906400,0,0,21,10,0,24,4,8,0,1,12,0,0,4,1,9,0,12,0,4,0,0,7,0,5,0,22,0,0
1745908200,0,0,21,8,0,21,10,7,0,0,10,0,1,6,3,11,0,12,0,1,0,0,5,0,5,0,21,0,0
1745910000,0,0,24,3,0,19,6,8,0,0,11,0,2,8,2,12,0,12,0,1,0,5,6,0,5,0,16,0,0
1745911800,0,0,16,4,0,20,3,5,0,1,12,0,0,9,1,8,0,10,0,1,0,9,7,0,5,0,13,0,0
1745913600,0,0,12,3,0,13,4,10,0,0,15,0,1,4,5,8,0,10,0,1,0,8,6,0,5,0,10,0,0
1745915400,0,0,25,6,0,14,6,6,0,0,22,0,2,10,2,7,0,10,0,0,0,0,6,0,5,0,21,0,0
1745917200,0,0,26,12,0,19,6,0,0,0,23,0,3,6,5,6,0,11,0,0,0,6,6,0,5,0,16,0,0
1745919000,0,0,23,6,0,23,6,7,0,1,18,0,2,7,4,6,0,13,0,2,0,7,6,0,5,0,19,0,0
1745920800,0,0,23,7,0,17,9,7,0,1,16,0,2,11,1,10,0,11,0,2,0,0,0,0,5,0,22,0,0
1745922600,0,0,22,7,0,21,9,6,0,1,17,0,2,12,6,7,0,10,0,0,0,7,7,0,5,0,27,0,0
